scorer,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000
bodyparts,head,head,head,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
63,299.74566650390625,120.98936462402344,0.9971357583999634,240.45054626464844,122.40453338623047,0.8669379949569702,186.19688415527344,90.39542388916016,0.4515507221221924
64,299.6146545410156,121.05599212646484,0.9972990155220032,240.35543823242188,122.05442810058594,0.8641691207885742,186.21914672851562,90.32373809814453,0.4476703107357025
65,299.9180908203125,120.72148895263672,0.9975020289421082,240.30593872070312,122.2568130493164,0.8698968887329102,186.65704345703125,90.42113494873047,0.44260117411613464
66,299.79461669921875,120.51851654052734,0.9975121021270752,240.35684204101562,122.25801849365234,0.8658097386360168,186.71978759765625,90.32872009277344,0.41901564598083496
67,299.894775390625,120.46601104736328,0.9976198673248291,240.36434936523438,122.28239440917969,0.8652681112289429,186.64804077148438,90.40611267089844,0.4138680100440979
68,299.74786376953125,120.6429214477539,0.9976140260696411,240.34019470214844,122.28155517578125,0.8637807369232178,186.64910888671875,90.40632629394531,0.41368237137794495
69,299.6292724609375,120.64586639404297,0.9976003170013428,240.36053466796875,122.36714935302734,0.8612755537033081,186.7154998779297,90.43853759765625,0.4157176613807678
70,300.04296875,120.89263153076172,0.9975706338882446,240.81544494628906,122.41136932373047,0.8823435306549072,186.7005615234375,89.87340545654297,0.4676813781261444
71,299.5488586425781,121.87535858154297,0.9971674084663391,240.4665069580078,123.67245483398438,0.8702957034111023,185.983154296875,89.93462371826172,0.4144197702407837
72,298.7869567871094,122.37560272216797,0.9954217672348022,240.21121215820312,126.18433380126953,0.7912396192550659,185.63955688476562,90.1122817993164,0.20116016268730164
73,299.6474609375,119.65381622314453,0.9969565272331238,242.37879943847656,125.64268493652344,0.7481632828712463,185.9115447998047,90.23202514648438,0.16101336479187012
74,300.9161376953125,112.07760620117188,0.9971686601638794,242.30929565429688,125.5711898803711,0.7634824514389038,186.2209930419922,90.04166412353516,0.16266721487045288
75,301.0316162109375,109.14292907714844,0.9960818290710449,243.08197021484375,124.943603515625,0.8142635822296143,186.00083923339844,90.24943542480469,0.22014805674552917
76,299.4309997558594,107.60462951660156,0.9940568208694458,243.34117126464844,124.9564437866211,0.824436366558075,185.6811065673828,91.01893615722656,0.22409749031066895
77,302.2259826660156,109.91786193847656,0.9942308068275452,243.77105712890625,124.3507080078125,0.859534740447998,185.15191650390625,90.89942169189453,0.24711638689041138
78,302.8132019042969,107.09687042236328,0.9944096803665161,244.39376831054688,123.93138885498047,0.8516364097595215,186.21249389648438,90.73938751220703,0.281621515750885
79,303.6383056640625,106.30433654785156,0.9949924349784851,244.7042236328125,123.36402893066406,0.8500334024429321,186.24502563476562,90.6095199584961,0.2986913025379181
80,303.5066833496094,108.20474243164062,0.9959743022918701,245.19076538085938,123.6109390258789,0.8680508136749268,186.87100219726562,90.86102294921875,0.29519566893577576
81,302.6573181152344,104.48400115966797,0.9973150491714478,245.46832275390625,123.78521728515625,0.8694798350334167,186.57432556152344,90.82892608642578,0.24501529335975647
82,303.3505859375,104.79095458984375,0.9974321126937866,246.1209716796875,124.19686126708984,0.8636811971664429,186.7543487548828,90.8167724609375,0.24233627319335938
83,306.2483215332031,106.68252563476562,0.9945064783096313,246.6134796142578,123.61767578125,0.8480784893035889,186.66371154785156,91.46875,0.25218909978866577
84,307.1451110839844,105.00240325927734,0.9939069747924805,246.0880584716797,124.45564270019531,0.8909538984298706,186.4122314453125,91.97332000732422,0.2952382564544678
85,309.7865295410156,104.03014373779297,0.9944127798080444,247.56170654296875,123.3980941772461,0.8788357973098755,186.54183959960938,91.58377075195312,0.5786296725273132
86,310.8320007324219,106.81137084960938,0.9943009614944458,248.06471252441406,123.77276611328125,0.8578224182128906,187.26608276367188,92.39691925048828,0.5275384783744812
87,313.8432312011719,108.19844055175781,0.9921159148216248,248.43218994140625,123.1209487915039,0.752052903175354,187.89976501464844,91.74493408203125,0.5230606198310852
88,315.945556640625,109.0782241821289,0.9931737184524536,248.734130859375,123.07359313964844,0.7041752338409424,188.3334197998047,91.64990997314453,0.48963767290115356
89,314.94195556640625,114.02752685546875,0.9979531764984131,250.18019104003906,123.32353210449219,0.657141923904419,195.79661560058594,90.81588745117188,0.5191829204559326
90,315.9561462402344,116.77485656738281,0.9973872900009155,250.99932861328125,120.56517791748047,0.6544204950332642,195.88211059570312,91.06977081298828,0.5138341784477234
91,315.9933166503906,118.49281311035156,0.9972636699676514,251.25303649902344,121.2434310913086,0.6787570714950562,196.90196228027344,91.29828643798828,0.46256470680236816
92,316.20208740234375,119.6081314086914,0.9967443943023682,251.1351318359375,121.89682006835938,0.6613558530807495,197.49368286132812,91.64096069335938,0.4824307858943939
93,316.0603942871094,119.8861312866211,0.9964334964752197,251.58404541015625,122.97925567626953,0.70579993724823,198.42831420898438,92.3387451171875,0.38712626695632935
94,313.15777587890625,119.21984100341797,0.9945591688156128,250.99563598632812,122.97135162353516,0.7114781141281128,198.13919067382812,92.24246215820312,0.37123143672943115
95,313.84326171875,118.58402252197266,0.9923165440559387,249.54737854003906,126.31385803222656,0.7488317489624023,197.60552978515625,92.42947387695312,0.3583446145057678
96,312.9077453613281,118.91278839111328,0.9943791627883911,246.60743713378906,123.2418212890625,0.7563328742980957,198.0470733642578,93.02867889404297,0.14816588163375854
97,312.5150146484375,120.82327270507812,0.9937726259231567,246.55015563964844,123.5519790649414,0.7142322063446045,197.9246826171875,92.86638641357422,0.15753424167633057
98,312.352294921875,121.18082427978516,0.9950395226478577,246.78407287597656,123.35778045654297,0.7090206742286682,197.48399353027344,93.36349487304688,0.15692809224128723
99,311.770751953125,121.77841186523438,0.9960483312606812,247.90821838378906,124.38873291015625,0.7631254196166992,198.70033264160156,93.58248901367188,0.13384553790092468
100,310.918701171875,120.78663635253906,0.997260570526123,250.4759063720703,126.3949203491211,0.9119539856910706,206.1841278076172,98.11559295654297,0.024402081966400146
101,311.5411376953125,122.799072265625,0.9980765581130981,250.55624389648438,126.42863464355469,0.9044216871261597,206.8152313232422,98.17424011230469,0.03346267342567444
102,312.9145202636719,120.37010955810547,0.9959512948989868,249.83375549316406,125.98814392089844,0.8089405298233032,206.58895874023438,97.71072387695312,0.038979530334472656
103,313.4560852050781,121.54271697998047,0.9957325458526611,251.84027099609375,124.58826446533203,0.7360730171203613,199.57464599609375,91.62554931640625,0.3778565526008606
104,313.115234375,119.79884338378906,0.9964881539344788,250.57907104492188,120.75151824951172,0.7779698371887207,197.7141876220703,90.93238067626953,0.5366562604904175
105,313.484619140625,119.45344543457031,0.9973111152648926,250.63540649414062,120.77902221679688,0.7634418606758118,199.47499084472656,91.02086639404297,0.6106935739517212
106,313.9718322753906,121.58853149414062,0.99623703956604,251.56561279296875,121.73413848876953,0.8297693729400635,200.54299926757812,91.06828308105469,0.50989830493927
107,313.4130859375,124.47037506103516,0.9928520917892456,251.35009765625,122.19830322265625,0.8161551356315613,200.87515258789062,91.12200927734375,0.4775083065032959
108,311.9600830078125,121.4210205078125,0.9979941844940186,249.9987335205078,122.4617919921875,0.7206102609634399,200.4166259765625,91.65033721923828,0.23184877634048462
109,309.20758056640625,125.41312408447266,0.9992432594299316,251.50010681152344,125.44837951660156,0.8145300149917603,211.31924438476562,95.26373291015625,0.146005779504776
110,308.3157653808594,129.15280151367188,0.9993139505386353,251.73057556152344,127.95359802246094,0.9191315174102783,208.15232849121094,100.03031158447266,0.018218427896499634
111,307.9758605957031,133.36549377441406,0.9991365671157837,251.3330841064453,129.08865356445312,0.9701337814331055,553.8682861328125,200.63534545898438,0.11887374520301819
112,308.3619384765625,136.9004669189453,0.9981024265289307,250.6916961669922,128.6477508544922,0.9666969776153564,552.4107055664062,216.14752197265625,0.09874418377876282
113,308.1458740234375,133.12867736816406,0.999095618724823,249.869384765625,126.23990631103516,0.9231489896774292,550.302001953125,222.30055236816406,0.03432047367095947
114,307.77783203125,127.81620025634766,0.9995265007019043,249.94070434570312,120.04853057861328,0.8487204313278198,211.68511962890625,89.98693084716797,0.3872813582420349
115,307.6177978515625,124.70934295654297,0.9995258450508118,249.22967529296875,119.75247955322266,0.8607825636863708,211.40892028808594,89.1998519897461,0.3474474549293518
116,306.9841613769531,124.33850860595703,0.9993889331817627,248.89808654785156,119.19673156738281,0.869452714920044,211.16329956054688,89.19853973388672,0.3491021692752838
117,306.3714294433594,127.78849792480469,0.9995993375778198,248.1879119873047,118.87850952148438,0.8716444969177246,211.2667999267578,89.06774139404297,0.3590308129787445
118,307.22564697265625,130.7601318359375,0.9993622303009033,248.20314025878906,119.63705444335938,0.8814600706100464,211.31912231445312,89.62153625488281,0.32541829347610474
119,306.8973693847656,131.8734130859375,0.9993118047714233,247.5228729248047,120.03707122802734,0.8588504791259766,211.5470733642578,89.6504135131836,0.3236217796802521
120,305.8779296875,132.0843048095703,0.9990377426147461,247.53602600097656,121.89253997802734,0.7706097364425659,197.16038513183594,91.33557891845703,0.5293667912483215
121,306.5045471191406,133.24102783203125,0.9985153675079346,248.0655975341797,122.0215835571289,0.7602708339691162,197.04864501953125,91.64639282226562,0.533654510974884
122,306.5644836425781,134.2361602783203,0.99846351146698,247.7854461669922,121.64454650878906,0.7861311435699463,196.98342895507812,91.6773910522461,0.5525928139686584
123,305.6136779785156,134.89794921875,0.9981824159622192,247.38641357421875,121.70387268066406,0.7692192792892456,195.9584503173828,91.75440979003906,0.5618327260017395
124,305.87896728515625,133.07699584960938,0.9987417459487915,247.4328155517578,121.8141860961914,0.7677719593048096,196.012451171875,91.81951141357422,0.5612834692001343
125,307.40447998046875,131.50515747070312,0.9992655515670776,247.85855102539062,121.00833892822266,0.7867432236671448,195.5603485107422,91.29769897460938,0.6258249282836914
126,306.92266845703125,130.0879364013672,0.9991747140884399,248.23806762695312,121.04549407958984,0.7698741555213928,195.64442443847656,91.6046142578125,0.5725170373916626
127,307.7593994140625,130.52890014648438,0.9993849992752075,247.96665954589844,121.61634063720703,0.753960907459259,195.8828125,91.52640533447266,0.5757972002029419
128,309.23760986328125,130.30709838867188,0.999451756477356,248.6385040283203,122.11087036132812,0.7423560619354248,196.26271057128906,91.75507354736328,0.5793631076812744
129,308.4624938964844,130.59417724609375,0.9994714260101318,248.81251525878906,122.51494598388672,0.7212793827056885,196.26585388183594,91.99695587158203,0.5437113642692566
130,307.9498596191406,131.3331756591797,0.9994217157363892,247.56834411621094,122.9827880859375,0.7402329444885254,195.8571014404297,91.998779296875,0.5026596188545227
131,307.3213195800781,130.09217834472656,0.9992758631706238,246.97865295410156,122.843017578125,0.7336254715919495,195.59364318847656,92.05030059814453,0.5071223974227905
132,307.5395812988281,128.62832641601562,0.9993507862091064,246.39480590820312,123.08578491210938,0.7992541790008545,195.29603576660156,92.64236450195312,0.3924354016780853
133,307.80743408203125,128.92111206054688,0.9994984269142151,246.98873901367188,122.99072265625,0.8060684204101562,194.9241485595703,92.57734680175781,0.4173450767993927
134,307.7000427246094,128.1798095703125,0.9995784759521484,246.98941040039062,123.05935668945312,0.7892513871192932,194.86441040039062,92.55496215820312,0.4266047775745392
135,307.91632080078125,127.50320434570312,0.9995478987693787,246.8625030517578,123.08113861083984,0.7848395705223083,194.790771484375,92.70282745361328,0.3773757219314575
136,308.368896484375,126.04033660888672,0.999423623085022,247.1990203857422,123.1313247680664,0.7930952906608582,194.85614013671875,92.63798522949219,0.3810513913631439
137,308.28302001953125,124.48536682128906,0.9993299245834351,247.76304626464844,123.28644561767578,0.7947136163711548,194.84910583496094,92.62056732177734,0.3872397541999817
138,307.7357177734375,122.5934829711914,0.999160647392273,247.96868896484375,123.41603088378906,0.7922424077987671,194.88934326171875,92.54712677001953,0.38174203038215637
139,306.9242248535156,120.61792755126953,0.9987620711326599,248.2542266845703,123.26800537109375,0.8119081854820251,194.9206085205078,92.53999328613281,0.3828895092010498
140,308.3388366699219,120.03839874267578,0.9973421096801758,248.626220703125,123.1566390991211,0.8174103498458862,194.7104949951172,92.13945770263672,0.4866996109485626
141,307.9249572753906,120.40045928955078,0.9978981614112854,248.77288818359375,123.32685852050781,0.8042406439781189,194.7783966064453,92.1273193359375,0.4914899468421936
142,307.4219055175781,121.03331756591797,0.9981803297996521,248.8235321044922,123.21597290039062,0.8029989004135132,194.64903259277344,92.06175231933594,0.477434366941452
143,307.22430419921875,120.53353118896484,0.9982919096946716,248.44219970703125,123.34916687011719,0.8097074031829834,194.6199951171875,92.16769409179688,0.4706210792064667
144,307.877685546875,119.07546997070312,0.9985873699188232,248.49136352539062,122.5059585571289,0.8048421740531921,196.81617736816406,92.30442810058594,0.3781101107597351
145,308.6712951660156,117.91728210449219,0.9976938962936401,248.84185791015625,122.81816101074219,0.8242038488388062,195.9631805419922,92.28299713134766,0.3899802565574646
146,308.1482849121094,118.528076171875,0.9981454610824585,248.57675170898438,122.5596694946289,0.8125053644180298,195.76785278320312,92.36016845703125,0.37210026383399963
147,306.9195251464844,118.91203308105469,0.9985296726226807,248.08444213867188,122.30802917480469,0.7953283190727234,195.46263122558594,92.40584564208984,0.34563159942626953
148,306.40423583984375,118.89179992675781,0.998481035232544,247.82980346679688,122.06173706054688,0.8013819456100464,195.4037322998047,92.33203125,0.3431943953037262
149,306.4008483886719,118.37677001953125,0.9980508685112,247.9107208251953,122.12421417236328,0.8140529990196228,195.40835571289062,92.3174819946289,0.33120596408843994
150,306.1238708496094,117.54571533203125,0.9977759122848511,247.6040802001953,121.97062683105469,0.8015047311782837,188.0546417236328,89.98522186279297,0.3586653470993042
151,305.80987548828125,117.78773498535156,0.9977099895477295,247.67771911621094,121.89371490478516,0.7863249778747559,188.02284240722656,89.99966430664062,0.3700201213359833
152,305.7016906738281,117.59744262695312,0.9975429773330688,247.66688537597656,121.90135192871094,0.784707248210907,188.0188751220703,89.99292755126953,0.37511318922042847
153,307.6156005859375,118.94630432128906,0.9974498152732849,247.89178466796875,121.86502838134766,0.801993191242218,188.201171875,90.08482360839844,0.3689013719558716
154,307.7486877441406,118.67098236083984,0.9980270862579346,248.0223846435547,121.93419647216797,0.8115749359130859,188.2628173828125,90.13524627685547,0.3481789827346802
155,308.58306884765625,118.60652160644531,0.9978455305099487,248.13824462890625,121.95691680908203,0.8159147500991821,187.82736206054688,90.09976959228516,0.39625006914138794
156,308.239990234375,117.81764221191406,0.998317539691925,247.63856506347656,120.62907409667969,0.826811671257019,187.1958770751953,89.68026733398438,0.5765378475189209
157,307.8402099609375,117.2211685180664,0.998223066329956,247.68511962890625,120.77566528320312,0.8428283929824829,187.3131866455078,89.82405853271484,0.5193029046058655
158,307.8495178222656,117.21484375,0.9982377886772156,247.632568359375,120.78021240234375,0.8389859199523926,187.30825805664062,89.83068084716797,0.518727719783783
159,307.9263610839844,117.48282623291016,0.9981310367584229,247.6448516845703,120.74578094482422,0.8334188461303711,187.25418090820312,89.79170989990234,0.5374592542648315
160,307.42608642578125,117.76134490966797,0.9977840185165405,247.7884979248047,120.86988830566406,0.8350468873977661,187.257568359375,89.71829986572266,0.5452122688293457
161,307.3125305175781,117.61356353759766,0.9980814456939697,247.74880981445312,120.81031036376953,0.8365384936332703,187.2393035888672,89.69926452636719,0.547410786151886
162,307.4046325683594,117.50253295898438,0.9980576038360596,247.80877685546875,120.86854553222656,0.836618185043335,187.26272583007812,89.71855163574219,0.5360044836997986
163,307.04156494140625,117.39851379394531,0.9980930685997009,247.864501953125,120.75814056396484,0.8364038467407227,187.25460815429688,89.74060821533203,0.5329234600067139
164,306.975341796875,117.35780334472656,0.9979885220527649,247.8056182861328,120.7309799194336,0.8389869332313538,187.23397827148438,89.73397064208984,0.5354781746864319
165,306.7603759765625,116.79326629638672,0.998231053352356,247.6444549560547,120.8709945678711,0.856103777885437,187.56942749023438,90.00759887695312,0.5046045780181885
166,306.88531494140625,116.95980834960938,0.9980745315551758,247.66050720214844,120.94586944580078,0.852208137512207,187.48641967773438,90.0090103149414,0.5027112364768982
167,306.86761474609375,116.87366485595703,0.9981119632720947,247.64532470703125,120.96661376953125,0.8515523672103882,187.4918975830078,90.01164245605469,0.5011129379272461
168,306.8639831542969,116.15776824951172,0.9979908466339111,247.32296752929688,120.74211883544922,0.8147786855697632,187.1053924560547,89.87601470947266,0.5550779104232788
